episode,loss,nll,kl,consistency
0,40.59828567504883,1.4432717561721802,3.0433324442969427,0.008159115341388516
1,34.02130656772189,1.3785323301951091,7.558424843682183,0.008953498314238258
2,25.927557203504776,1.3480768203735352,30.636175049675835,0.020330006981061563
3,14.542867342631022,1.3329541153377957,131.77744971381293,0.048050109297037125
4,7.88883097966512,1.3252138296763103,262.16062927246094,0.0377783454540703
5,5.0920491218566895,1.2920870913399591,204.2663099500868,0.010929599766516022
6,3.6726451185014515,1.2623399628533258,142.7410600450304,0.003673329328497251
7,3.1049856344858804,1.2508637640211318,122.76695251464844,0.0025518819068868956
8,2.7877598338656955,1.2469036711586847,99.40891011555989,0.0020295372103444403
9,2.62080807156033,1.238780591222975,82.28697204589844,0.001520033460110426
10,2.515922096040514,1.2238570319281683,81.11125013563368,0.001134752140690883
11,2.447501712375217,1.204761717054579,78.1646711561415,0.0008911656978954044
12,2.3752528031667075,1.171130485004849,74.46146392822266,0.0006982232185287608
13,2.307142045762804,1.1219702826605902,73.90052032470703,0.000606551811668194
14,2.243804454803467,1.0754604736963909,73.54420386420355,0.0005101854912936687
15,2.203480508592394,1.0531096855799358,71.55873277452257,0.00047953485692333843
16,2.1789138317108154,1.0347436004214816,71.53648037380643,0.00045018041661630076
17,2.1526344617207847,1.0194981627994113,71.2314215766059,0.00041579258848085173
18,2.1368531386057534,1.0040870706240337,71.81108008490668,0.0003652005010129263
19,2.116471184624566,0.9887623919381036,71.10680898030598,0.00041274329931992624
20,2.0836809741126165,0.9713926513989767,70.5615988837348,0.00031360001109230023
21,2.068379110760159,0.9492070211304559,70.92856343587239,0.00027914722805791016
22,2.032227529419793,0.9265679452154372,70.45721266004774,0.00026911495660897344
23,2.0098522239261203,0.9026642640431722,70.71217600504558,0.00025855418061837554
24,1.9837793774074979,0.8729537195629544,71.1782955593533,0.00022955198073759675
25,1.9461381567849054,0.8366983864042494,71.70697191026476,0.0002192587675785439
26,1.9106824398040771,0.798757427268558,72.04359775119357,0.00021987142907972966
27,1.872043742073907,0.7613929245207045,72.37820095486111,0.00022446235299058672
28,1.8351580169465807,0.7239440215958489,73.23558044433594,0.00018784674951651445
29,1.801943884955512,0.6904236475626627,73.31337483723958,0.0001801170437829569
30,1.7751393715540569,0.6588078339894613,73.8430404663086,0.00018362393893767148
31,1.739080376095242,0.6233202947510613,74.74949222140842,0.00016356504703354504
32,1.7184342675738864,0.5933484501308866,75.11510128445096,0.00017630605725571513
33,1.685540305243598,0.5654677814907498,74.97047424316406,0.00017061030181745687
34,1.6548429595099554,0.5310549471113417,75.9787360297309,0.0001500422222306952
35,1.6310717132356432,0.49549757109747994,76.78214687771268,0.00014286710938904434
36,1.6148518323898315,0.4749898480044471,77.43214670817058,0.00013888139316501716
37,1.5856964853074815,0.4492603970898522,76.98003896077473,0.00014385298871073045
38,1.5540099541346233,0.4178386363718245,77.7445085313585,0.00014295935802187564
39,1.5349610779020522,0.3900394207901425,78.74463738335504,0.0001512461603851989
40,1.5118196805318196,0.3624761932426029,79.25368160671658,0.00012883713902232962
41,1.4761046038733587,0.3292981617980533,79.63670603434245,0.00012050532596832555
42,1.4525265428755019,0.29762982991006637,79.18409474690755,0.00011725002291819287
43,1.4439261356989543,0.28166145582993823,80.74783833821614,0.00011708633569974659
44,1.4215133057700262,0.2585812873310513,81.88714430067274,0.00011330121035118484
45,1.3955556286705866,0.23218641844060686,81.60902065700955,0.00010988392023136839
46,1.3646675613191392,0.20601978566911486,80.98081970214844,0.00010704571145146879
47,1.3487004306581285,0.17861453692118326,82.0431399875217,0.00010663366912113916
48,1.3157322936587863,0.14844313967559072,82.6617923312717,0.00010155549615673308
49,1.3041906224356756,0.13460390021403631,82.63004048665364,0.00010489282431080937
50,1.2941603793038263,0.11639334261417389,83.25443183051215,0.000101746296018569
51,1.2749841213226318,0.0924240541126993,83.57215033637152,0.00010234572902037244
52,1.2507369385825262,0.07215354964137077,84.07948472764757,0.00010418837579588096
53,1.2393083307478163,0.059744587995939784,84.11011589898004,9.647123806644231e-05
54,1.238216585583157,0.04661113810208109,84.81054772271051,9.031621205698077e-05
55,1.2065336306889851,0.018441830451289814,85.11454942491319,9.201665994219689e-05
56,1.20016168223487,0.005552789519747926,84.95719909667969,0.00010180824028793722
57,1.185958809322781,-0.0102030638889927,85.96450551350911,0.00010229300258086166
58,1.1645914316177368,-0.03608431936138206,86.71702490912543,9.876087117138215e-05
59,1.1522538264592488,-0.04957469595440974,87.05113898383246,9.28194591930757e-05
60,1.136149287223816,-0.06501743166397016,86.87178972032335,9.131231975819294e-05
61,1.1103971136940851,-0.08788256823188728,86.9026590983073,8.888345231146862e-05
62,1.1205034255981445,-0.08003356918278667,86.18475172254774,8.259179190241007e-05
63,1.0956101417541504,-0.10787223569220966,86.96197509765625,8.040582421623792e-05
64,1.0771502521302965,-0.1295689054661327,87.73029327392578,8.212981790873325e-05
65,1.0814747677909002,-0.12577729672193527,87.96092987060547,8.093677186277798e-05
66,1.049094193511539,-0.15766179437438646,88.1262444390191,8.318103452135499e-05
67,1.0482184688250225,-0.1605364258090655,87.75241597493489,8.299646328345666e-05
68,1.0440350903405085,-0.16450985852215025,87.72355143229167,8.069638634980138e-05
69,1.0525463819503784,-0.16292614738146463,88.22887335883246,7.76642906809381e-05
70,1.025886403189765,-0.18589497109254202,88.38833533393012,8.024938223469589e-05
71,1.0267337825563219,-0.18676924208799997,88.24032847086589,8.343805853251574e-05
72,0.9972226156128777,-0.22274334066443974,88.7768317328559,7.769187424047332e-05
73,1.002616074350145,-0.21832390791840023,89.38552856445312,7.595789550881212e-05
74,0.9934080706702338,-0.23261097073554993,89.9204856024848,8.051148728959056e-05
75,0.9936688343683878,-0.23236340449915993,90.55312940809462,8.393831942359814e-05
76,0.9592475957340665,-0.26200977133380043,90.11591084798177,7.913672905285946e-05
77,0.9555692076683044,-0.26874132123258376,89.48168182373047,8.295811615729083e-05
78,0.9421012136671278,-0.2781151682138443,89.61723242865668,7.909113224337084e-05
79,0.9566296007898119,-0.2704767766926024,90.15828874376085,7.866072943822171e-05
80,0.9364942047331068,-0.29104796217547524,90.90263960096571,7.62384455204786e-05
81,0.9273564616839091,-0.3074049717850155,90.94100358751085,7.745519542368129e-05
82,0.9417322940296597,-0.2884341975053151,90.73457845052083,7.731566115075516e-05
83,0.909161302778456,-0.31749411424001056,90.94666629367404,8.08061247678577e-05
