episode,total_steps,avg_reward,avg_throughput,avg_non_blocked,avg_load_balance,value_loss,action_loss,entropy_loss,lr
1,6000,-0.27391999054509497,35528579.546705686,0.949057239057239,-0.2747697322632113,5.362578765869141,-7.506829936361707e-05,0.05676857018470764,0
2,12000,-0.2725815163706938,35556676.763525605,0.9507744107744108,-0.2732838213539474,5.265488535563151,-5.260447894344603e-05,0.05679367899894714,0
3,18000,-0.27040490607274525,35603293.69748451,0.9487474747474747,-0.271073904196797,5.140835108439128,-5.050174420935605e-05,0.05680064137776693,0
4,24000,-0.2733906068242859,35493621.82453198,0.9472659932659933,-0.2741465298083074,5.288517761230469,-4.94132514767595e-05,0.05682567286491394,0
5,30000,-0.27133258403901794,35586851.205626026,0.9502525252525252,-0.2720644451450687,5.276385299682617,-4.717663490216258e-05,0.05684361449877421,0
6,36000,-0.26652505592554887,35708839.293064415,0.9500067340067342,-0.26721573318490743,5.095298751831055,-3.922764434070321e-05,0.05686981868743896,0
7,42000,-0.26937430460108236,35663490.29193513,0.9507138047138046,-0.2701738627445093,5.059027999877929,-4.292680808778944e-05,0.05688627020517985,0
8,48000,-0.2674644433567091,35620963.86105768,0.9472491582491582,-0.2681968101605446,5.109104375203451,-4.40116922186462e-05,0.056923356533050536,0
9,54000,-0.2663922762932842,35765398.463228494,0.9499461279461279,-0.26725886120528247,4.9340939025878905,-4.819604716315477e-05,0.05696248841285705,0
10,60000,-0.26644269303062695,35715933.700920746,0.9497845117845116,-0.26725818134180307,4.984236363728841,-5.152924947488676e-05,0.05698925797144572,0
11,66000,-0.2658830518749437,35795423.81347041,0.9503804713804714,-0.2665964162459433,4.950664494832357,-3.253059299258136e-05,0.05701524345080058,0
12,72000,-0.2685748651182611,35712401.849988624,0.951952861952862,-0.2693264302358108,4.987970581054688,-4.733549483103161e-05,0.0570416169166565,0
13,78000,-0.2638244218615352,35755292.37240834,0.9516936026936028,-0.26472373385168074,4.801277786254883,-4.848955804338099e-05,0.05707011898358663,0
14,84000,-0.2630224720933717,35863504.16761866,0.9543501683501684,-0.26374904207468985,4.810827891031901,-4.9960376106469085e-05,0.05710527435938517,0
