episode,total_steps,avg_reward,critic_loss,actor_loss,throughput,non_blocked,load_balance
0,100,-26.628271127502604,10.830431938171387,-0.3528475822508335,36220101.43345188,0.9524133333333332,-0.2641903465375003
1,200,-26.503751050772376,4.654936,0.50645727,36203211.72001263,0.9530333333333332,-0.26293321156556965
2,300,-26.41555448261711,2.596331,1.3364284,36209533.756306425,0.9494,-0.2620628720110406
3,400,-26.35451049556043,1.9316639,1.5252603,36311460.300483204,0.9519199999999998,-0.2613081359067476
4,500,-25.88821785070051,1.5615675,1.6600661,36518884.48890568,0.9541133333333334,-0.2565282240892816
5,600,-26.130528589394967,1.3316052,1.8195232,36459027.09918964,0.9550533333333332,-0.2592335563608242
6,700,-25.676962836045302,1.1150762,1.9520508,36603347.21326151,0.9534466666666666,-0.25490169177548133
7,800,-25.21190980385048,1.0056707,2.056102,36828308.067994796,0.9549799999999998,-0.25019664910744266
8,900,-24.96392832157879,0.9214595,2.2161891,36802300.89183186,0.9566533333333332,-0.24761645886581854
9,1000,-24.73117479128165,0.8222822,2.34498,36935413.06859955,0.9559599999999998,-0.24537921987454345
10,1100,-24.177876826963185,0.76517135,2.480184,37157824.37062715,0.9608466666666665,-0.23988610475786254
11,1200,-24.273397820111246,0.6957408,2.6132116,37116988.331766434,0.9599133333333332,-0.24089151615150964
12,1300,-23.921863039271457,0.67462677,2.7314477,37267416.58602999,0.9611000000000001,-0.23741808041614013
13,1400,-23.400567849017545,0.66673,2.8607645,37404976.74787699,0.9614933333333331,-0.23225311081806485
14,1500,-22.796474685158344,0.6180109,3.0162625,37621926.8197379,0.9643600000000002,-0.22624588503311083
15,1600,-22.51199080357626,0.62023807,3.1793015,37655151.634036474,0.9623799999999998,-0.22347701278887058
16,1700,-22.27797280596765,0.6142847,3.2784867,37737630.26759927,0.9606800000000001,-0.2210985960539326
17,1800,-21.97677617641488,0.61248153,3.3871958,37861295.73745253,0.9656266666666666,-0.2179490506498536
18,1900,-21.795964258285302,0.5755261,3.6060302,37959486.21496113,0.9654933333333333,-0.21621554319027395
19,2000,-21.755124246581662,0.5845139,3.738717,37943553.23892865,0.96484,-0.21592063009469611
20,2100,-21.653025903077275,0.5867237,3.829249,37991158.48291107,0.9647333333333334,-0.21482945080215066
21,2200,-21.41888491645809,0.55082524,4.025763,37990361.545998685,0.9656199999999998,-0.21252541357071505
22,2300,-21.34550157782844,0.5813719,4.1826677,37998979.01575045,0.9655466666666667,-0.2117704845274485
23,2400,-21.386741497659607,0.6219553,4.31658,37989297.0333607,0.9637933333333332,-0.21233877892781056
24,2500,-21.432989121428474,0.5655046,4.456529,37971856.2321047,0.9639000000000001,-0.21278016002110436
25,2600,-21.33295725595979,0.585179,4.6280646,37987407.38534956,0.9644266666666665,-0.21162870797225558
26,2700,-20.967363192553343,0.6620216,4.8795815,38048795.84971256,0.9670199999999999,-0.20811241579760859
27,2800,-21.01120338773812,0.6009231,4.9557247,38066089.86409186,0.9636333333333333,-0.20854039807949518
28,2900,-20.998318070562814,0.59225744,4.9955506,38112527.26772151,0.9666533333333334,-0.2083817499560268
29,3000,-20.9192405386597,0.66017807,5.18983,38123969.55564165,0.9668533333333331,-0.20756756937850013
30,3100,-21.225870507567567,0.62955785,5.3502326,38033672.177898176,0.9670799999999999,-0.21059736561764275
31,3200,-21.16488315791523,0.660474,5.5505886,38023830.07133069,0.9665866666666666,-0.21006573556383354
32,3300,-20.713661811712093,0.62565255,5.6858435,38153003.12103068,0.9654533333333332,-0.20550114228099756
33,3400,-20.59816250847931,0.6302311,5.8568892,38098257.68043887,0.9658933333333332,-0.2043011439924662
34,3500,-20.780761396856597,0.6873555,5.9631934,38157629.19676898,0.9640199999999999,-0.2061987366140928
35,3600,-20.775352704375262,0.8188068,6.099397,38122368.76343544,0.9655733333333333,-0.20622290435910381
36,3700,-20.850708440971065,0.6933167,6.233893,38097113.77364387,0.9654466666666668,-0.20696985993114705
37,3800,-20.94067915663498,0.7432764,6.4392967,38024462.90926482,0.9642399999999999,-0.20784963084339825
38,3900,-20.999614075823906,0.856192,6.674796,38007648.39613975,0.9668999999999998,-0.2082765107593389
39,4000,-20.85337809605552,0.96008855,6.6979766,38063938.1371861,0.9641399999999999,-0.20696939292015223
40,4100,-20.72383171058088,0.81300354,6.785658,38070541.46883428,0.96512,-0.20556902389708612
41,4200,-20.671251265583575,0.9279678,6.951254,38025183.58723898,0.96588,-0.20515235333525056
42,4300,-20.89644338641831,0.91775846,7.085207,38033301.117723905,0.9657133333333333,-0.20739555064490772
43,4400,-20.81949763971365,0.9354632,7.359439,38036441.69273002,0.9633066666666665,-0.20664923760617673
44,4500,-20.587188688423105,0.99367404,7.422066,38124248.2519903,0.9668866666666667,-0.2042549278560789
45,4600,-20.6275488325442,0.8801928,7.587985,38067417.97856842,0.9635399999999998,-0.20468830156901818
46,4700,-20.57287616779765,0.92037004,7.775092,38100049.79375339,0.96494,-0.2041739441665132
47,4800,-20.375917638651526,0.85754097,7.9629936,38214501.435610846,0.9655466666666666,-0.20222831605590397
48,4900,-20.690990245317582,0.77589273,7.8907833,38115617.56098529,0.9644466666666666,-0.20531710934681352
49,5000,-20.664582897649634,0.8730111,8.222527,38066013.78893853,0.9641533333333333,-0.2051085780720026
50,5100,-20.478096939236945,1.2104737,8.426319,38133576.211936004,0.9634400000000001,-0.203261398837569
51,5200,-20.612114383029276,1.3433731,8.602719,38080413.78530099,0.9655066666666665,-0.20447023276412535
52,5300,-20.451696830549665,1.2871226,8.502736,38235727.512015186,0.96594,-0.2029086986916607
53,5400,-20.869195607548097,1.0007838,8.893594,38046432.19634676,0.96568,-0.2071812198621043
54,5500,-20.640009650327777,1.5652248,8.891802,38075613.12225118,0.9630266666666666,-0.204752999234643
55,5600,-20.55892502258458,1.4254749,9.205888,38064658.20857947,0.9627133333333333,-0.20405641225985305
56,5700,-20.683483129607673,1.2808031,9.284244,38046698.28221616,0.9645866666666667,-0.20508637444965175
57,5800,-20.443938338831778,1.3237468,9.458176,38061488.27605123,0.96106,-0.20280968970489058
58,5900,-20.774748163860536,1.2260514,9.55873,37967253.981991306,0.9615333333333334,-0.20617179259138232
59,6000,-20.765296751768638,1.4986299,9.795435,37997671.66727295,0.9617666666666665,-0.20613816381997802
60,6100,-20.546294192295527,1.5189056,9.757512,38063270.72488595,0.9646333333333332,-0.20401802756837265
61,6200,-20.54929448118429,1.7254752,9.725522,38154278.04099491,0.9629999999999999,-0.20398239887429206
62,6300,-20.792518089216557,1.5753363,10.053744,37978956.22039696,0.9620199999999998,-0.20635283605316374
63,6400,-20.389319090482854,1.8120135,10.087332,38088366.54948402,0.96358,-0.2022793648803233
64,6500,-20.472304553897498,1.5924765,10.054013,38112464.87724034,0.9636999999999998,-0.20317067695318103
65,6600,-20.369177083687546,1.6512886,10.2504635,38191626.60314273,0.9648533333333332,-0.20216415158466566
66,6700,-20.468440845152053,1.878001,10.6764145,38142419.44237203,0.9636866666666665,-0.20312908677233396
67,6800,-20.5849860861524,1.9124353,10.887152,38118474.925308354,0.96658,-0.20433849420226563
68,6900,-20.485357680953623,1.950838,11.046495,38186948.10189368,0.9653133333333331,-0.2032867189262967
69,7000,-20.33505661864696,1.6981636,10.993308,38067568.309320584,0.9636933333333333,-0.20178563345280398
70,7100,-20.596610258431966,1.5682868,11.21142,38039571.88183584,0.9640266666666665,-0.2044174818819652
71,7200,-20.517181233081157,1.7032574,11.516013,38087485.43810479,0.9642866666666666,-0.20359185789903747
72,7300,-20.614794814134523,1.589769,11.4666605,38128650.3780122,0.9630533333333333,-0.2045648093380903
73,7400,-20.518894832957585,1.9215568,11.362141,38198929.03583116,0.9656466666666664,-0.20365181054315695
74,7500,-20.63134026055974,1.7993824,11.642701,38105561.29445151,0.9621666666666666,-0.2047969220134165
75,7600,-20.302107254810576,2.2758868,11.953575,38144789.2910389,0.9623066666666668,-0.20154504018548766
76,7700,-20.745730162693008,2.1083987,11.705131,38003760.5423905,0.9631866666666666,-0.20584412866423607
77,7800,-20.66017925859707,1.6394706,12.088003,38010845.111072116,0.9619333333333331,-0.20500261739421033
78,7900,-20.857863726629255,1.9672635,12.403528,37978295.12804822,0.9626333333333332,-0.20697891919648934
79,8000,-20.427145572805262,1.903543,12.59079,37966223.35292225,0.9610866666666665,-0.20274930139986305
80,8100,-20.504822750728444,1.5842482,12.449231,37954686.12232021,0.9624,-0.20349548291913067
81,8200,-20.88601848499053,2.1865792,12.537647,37801221.36456707,0.9598399999999998,-0.20727494351164413
82,8300,-20.48585314066206,2.0542169,12.644589,38006562.95875525,0.9625866666666665,-0.20334523154963066
83,8400,-20.442780856032982,2.3690434,12.819736,38109824.712507814,0.9621133333333332,-0.20283422322980546
84,8500,-20.52188335669945,2.5959995,13.07992,38070550.77663902,0.9627066666666665,-0.20377201180070664
85,8600,-20.232564556140105,2.4822974,13.05224,38181669.29426389,0.9622133333333333,-0.20080436266462712
86,8700,-20.242845554233124,2.188331,13.14935,38164218.08542495,0.9625133333333333,-0.2008850472688132
87,8800,-20.20833207211989,2.574478,13.3316555,38142319.81864883,0.9622999999999998,-0.20049426278544144
88,8900,-20.274334518160213,2.1734579,13.3672695,38182862.503122255,0.9644399999999997,-0.2012328199866892
89,9000,-20.571864014223213,2.3889413,13.747919,38049780.82298616,0.9628866666666664,-0.20415242455043597
90,9100,-20.54110580281057,2.2512941,13.593213,37988606.89251085,0.9619533333333332,-0.20381883013905638
91,9200,-20.29445108386603,2.0218267,13.837594,38098597.01695112,0.961213333333333,-0.20137583050114047
92,9300,-20.342135296715252,3.0425284,14.052534,38235989.68382026,0.9639799999999998,-0.20195486669485616
93,9400,-20.086202634738456,2.877114,14.285537,38190931.9962347,0.9636933333333332,-0.19939702761041303
94,9500,-20.31297199559841,2.700462,14.261684,38214104.919068426,0.9661533333333331,-0.2015737197541957
95,9600,-20.166573191373065,2.714741,14.448801,38181810.40029127,0.9621799999999999,-0.2000453566480481
96,9700,-20.14539407474282,1.6430119,14.440443,38265437.74190866,0.9621333333333333,-0.1999245062783551
97,9800,-20.02482550065428,2.107626,14.575348,38132895.416143015,0.9620333333333334,-0.1986769581201772
98,9900,-20.222365127200554,1.3559018,15.003973,38135353.20552114,0.9595733333333333,-0.20072249297788358
99,10000,-20.208381914127834,3.0472257,14.991918,38057199.47783266,0.9617866666666666,-0.20056837166925134
100,10100,-20.527397311969807,2.615264,15.208046,37968019.65687199,0.9607399999999999,-0.20375879520857476
101,10200,-20.17481849328012,2.747017,15.034685,38112974.44002016,0.96054,-0.20014457916761316
102,10300,-20.31365919938069,3.2608597,15.026655,38041550.39998681,0.9610466666666666,-0.20158951742940637
103,10400,-20.565030325761395,3.590636,15.455827,37976206.44301738,0.9616466666666666,-0.2041515780916108
104,10500,-20.559790020094752,2.871792,15.750172,38030531.61698243,0.9604133333333332,-0.2039995164209513
105,10600,-20.24343478972074,3.6071503,15.262371,38118380.883071795,0.9610333333333333,-0.2007801219990499
106,10700,-20.225447102182898,3.211545,15.826821,38164720.43280949,0.9641133333333332,-0.20076967756984382
107,10800,-20.19958198670572,2.7839804,15.729291,38073273.9158379,0.9608733333333332,-0.20049673281618988
108,10900,-20.1157488956852,3.500397,15.62807,38127847.20328836,0.9618533333333332,-0.19959317214299796
109,11000,-20.28255725548132,4.004271,16.185175,38120485.60166797,0.9619799999999997,-0.20127724464928848
110,11100,-20.122312431097573,2.759281,16.202063,38198077.540934645,0.96128,-0.19965149507459296
111,11200,-20.09252129981245,4.223991,16.528297,38091577.46174476,0.9607466666666666,-0.19938226742080964
112,11300,-20.08134126104554,3.6997292,16.245272,38088805.05241727,0.9627199999999999,-0.19918124948018487
113,11400,-20.018589171001643,2.0928068,16.48307,38086620.386019185,0.9618466666666666,-0.19858801050760103
114,11500,-19.92602439934419,3.6832743,16.676115,38181048.233950876,0.9616933333333332,-0.19766839190414168
115,11600,-20.240304156003084,3.2785144,16.693779,38151763.94439726,0.9625733333333332,-0.20083639769265588
116,11700,-20.120887567334215,3.378153,16.659714,38135270.83821206,0.9632599999999997,-0.1997003420944316
117,11800,-19.968489000156296,2.7095237,16.85204,38244238.61376107,0.9623666666666665,-0.19811659914355945
118,11900,-20.264695638721864,4.3213754,16.837362,37975195.94103794,0.9592133333333331,-0.2011266296886437
119,12000,-20.244753893495268,3.3876197,17.296497,38098483.0392613,0.9632933333333332,-0.20082386819877876
120,12100,-20.32745376454776,2.4743638,17.531868,38025392.809556395,0.9622933333333332,-0.20177967923286044
121,12200,-19.996585876674065,2.8259962,17.398706,38118435.203921534,0.9608933333333333,-0.19844281151805324
122,12300,-19.988970673966953,2.7933002,17.846947,38125596.933057986,0.9636999999999999,-0.19835682078562947
123,12400,-20.200680537523848,3.9944656,17.45988,38122740.67071233,0.9630600000000001,-0.20038774541703414
124,12500,-20.31653315100072,2.7226934,17.673384,37954726.0600135,0.9600866666666666,-0.2016747364237008
125,12600,-20.213857665125484,3.5745013,17.99399,38012448.22355774,0.9602333333333332,-0.20066487578847123
126,12700,-20.14035667876807,2.7491713,18.134533,38134787.93102006,0.9617266666666667,-0.19992897283267574
127,12800,-19.940263810872587,2.7883744,17.95928,38183646.96244828,0.9616333333333332,-0.1979198892556888
128,12900,-19.925923615706754,2.829793,18.133436,38126989.629863314,0.9585466666666665,-0.19764919154064836
129,13000,-19.980266897370022,4.135634,18.4398,38088111.511948854,0.9625599999999999,-0.19831265553203903
130,13100,-20.079779846356026,2.9977427,18.312662,38070391.42691704,0.9595199999999999,-0.1992178696635799
131,13200,-20.111565031450443,4.382633,18.493696,38063654.28477056,0.9586866666666665,-0.1995352134072675
132,13300,-20.089934289372998,2.4548197,18.329287,38051807.895717464,0.96034,-0.19940843292754837
133,13400,-20.029002948494966,3.905462,18.481709,38099580.854343824,0.9592666666666666,-0.19877784988447406
134,13500,-20.311724974476423,2.7419949,18.98983,38026932.94756018,0.9610733333333333,-0.20163381922701948
135,13600,-20.356331259551833,4.760705,18.978424,37925979.90763544,0.9594999999999998,-0.20193442294654204
136,13700,-20.510487696374852,4.076816,19.12781,37892376.1863284,0.9594866666666667,-0.20347504835853342
137,13800,-20.24348893843911,3.5943747,18.631725,37915309.56762747,0.9586066666666665,-0.20096828311232653
138,13900,-20.40582169604731,4.96112,19.162712,37938973.9475066,0.9605666666666665,-0.20246576646508113
139,14000,-20.247261649121747,3.827533,19.581795,37999383.1320357,0.96124,-0.2010181363409192
140,14100,-20.208527643821064,4.1922603,19.607548,38037617.23420954,0.9596399999999998,-0.20059441584997212
141,14200,-20.166747315705837,3.6328638,19.70965,38180432.09055226,0.9613466666666667,-0.2002698891058215
142,14300,-19.925130624400587,3.7638721,19.166756,38186680.44696476,0.9603799999999999,-0.19766569187969954
143,14400,-20.042014277034436,4.3070064,19.833315,38073447.905987166,0.9578666666666666,-0.19864819714759102
144,14500,-20.02409013133793,3.7820108,20.256554,37979545.99805484,0.9602266666666666,-0.19869287412664113
145,14600,-19.804414295215892,3.8451135,19.838219,38126772.29339712,0.9617333333333333,-0.1964984614049122
146,14700,-19.73937961829174,3.3340368,19.882648,38182172.72051425,0.9626199999999998,-0.1958722439689993
147,14800,-19.63861668219122,4.1888227,20.501673,38228003.80161581,0.9628533333333332,-0.19481427426917908
148,14900,-19.939153296880377,3.9537325,20.17812,38034362.26489918,0.9579,-0.1978611304796641
149,15000,-20.003599275106406,3.9298441,20.754873,38016483.57791648,0.9600333333333332,-0.1985638077144664
150,15100,-19.847341950200306,4.1491575,20.141176,38178280.5469942,0.9636466666666667,-0.19693604446912433
151,15200,-19.880491179651766,4.6494503,20.568457,38146249.95283902,0.9586999999999999,-0.1972825543587324
152,15300,-19.656711294422198,4.0522923,20.470406,38216384.619374424,0.9605599999999999,-0.1951241599557139
153,15400,-19.98739903005962,4.216337,20.98099,38155373.29511312,0.9622399999999999,-0.19840908054676307
154,15500,-20.1063653539595,5.4665437,21.273655,37993839.51858476,0.9574533333333333,-0.19945885012993883
155,15600,-20.015246361945763,4.4177556,21.47967,38072865.03716538,0.9596399999999999,-0.198619708576841
156,15700,-19.940887428702343,4.6093388,21.443707,38117417.91098891,0.9597533333333332,-0.19788929961560595
157,15800,-19.99561769638832,3.9402764,21.612373,38130325.352041915,0.9594066666666666,-0.1982970757187642
158,15900,-20.069701486393743,4.283255,21.434423,38145231.19296319,0.960113333333333,-0.1991831194824103
159,16000,-20.73483060900175,5.0006576,21.5456,37879022.57511124,0.9598866666666666,-0.20579020033179252
160,16100,-20.507199022129633,4.6326694,21.386099,37894053.51965711,0.9567266666666667,-0.2035388185497319
161,16200,-20.15458006404687,4.150765,21.429234,38105024.39917152,0.9599666666666665,-0.20014106486903768
162,16300,-20.187304353124652,4.0182557,21.675343,38161912.52448234,0.9608733333333332,-0.20026797774441815
163,16400,-19.77744939208629,6.17792,22.170748,38252189.91486943,0.9618533333333332,-0.19619615651711575
164,16500,-19.816685252601044,3.6057305,21.813148,38201235.502483,0.9619466666666666,-0.19664895002984356
165,16600,-20.09262477983003,3.359509,21.786575,38147774.346293084,0.9620799999999999,-0.19936250937947894
166,16700,-20.112313095637035,4.123985,22.339346,38157901.580936536,0.9614533333333333,-0.19962889757923363
167,16800,-20.092446554599114,3.3821125,21.880764,38052928.663646296,0.9607666666666663,-0.1993898380229551
168,16900,-20.189581736636054,3.8954802,22.338615,38137858.80555127,0.9601733333333333,-0.2004418745549372
169,17000,-20.02803918347673,3.7794425,22.250198,38105885.154989235,0.9594866666666665,-0.19885889643297688
170,17100,-20.051970054269194,3.9177108,22.243742,38155444.36749134,0.9601733333333332,-0.19903768371375755
171,17200,-19.96338617083642,5.3019853,22.958738,38099650.68366228,0.9605066666666667,-0.19807857684224628
172,17300,-19.975673303353382,4.8298464,22.511314,38128993.72724387,0.9611799999999999,-0.198289788523941
173,17400,-20.11104668433672,5.247262,22.846722,38002557.2702078,0.961613333333333,-0.19952648921871094
174,17500,-20.145527960671608,3.4931293,23.121616,38088460.52176453,0.9610666666666664,-0.1999319684410402
175,17600,-20.03186195828639,4.396567,22.934473,38049710.05385774,0.958553333333333,-0.19874043904564134
176,17700,-20.171617597706092,3.5999098,22.613787,38019779.57139444,0.95902,-0.20022878965206767
177,17800,-20.321314986828597,4.5119643,23.667603,38032711.13037729,0.9605533333333333,-0.201644035585721
178,17900,-20.53025760946554,5.1067204,23.268188,37846298.00378129,0.9567466666666664,-0.20375345600861777
179,18000,-20.22640997452442,3.4989524,23.48483,37933745.03672672,0.9592000000000002,-0.2007558684320093
180,18100,-20.171647050421154,4.6073103,23.30024,38107160.93862674,0.9597066666666664,-0.20021392868480464
181,18200,-20.187801080825974,4.3065457,23.337543,38174204.36066719,0.9612399999999999,-0.20035187571738938
182,18300,-20.111137253212544,4.00797,24.094336,38076823.347370476,0.9591333333333333,-0.19958444738131428
183,18400,-19.857301438059633,5.222918,24.228022,38142261.06435002,0.9626999999999999,-0.19691561571306265
184,18500,-19.774447978643668,5.110544,24.04015,38159095.45345364,0.9595266666666666,-0.19615981859410614
185,18600,-19.70463868862627,5.336872,24.052114,38261609.4369553,0.9616133333333333,-0.19558040536937918
186,18700,-19.854983384415853,3.6233664,23.983294,38223580.33951524,0.9614733333333334,-0.19709434437607162
187,18800,-19.803778708621206,4.200041,24.506737,38184325.95683874,0.9594533333333332,-0.19643471707522192
188,18900,-19.89672545370128,6.795558,24.329735,38212862.83644497,0.9590933333333332,-0.19749083182642507
189,19000,-20.089031225914038,4.5593367,24.42442,38105695.31626201,0.962413333333333,-0.19935862882882016
190,19100,-20.15065903739905,4.478498,23.852959,37975352.04576723,0.960193333333333,-0.2000345394367974
191,19200,-20.32476897928073,4.1878576,24.222273,37990409.52386236,0.9601399999999998,-0.2016424028558105
192,19300,-20.11846670231631,4.891573,24.335564,38085809.85886385,0.9617199999999998,-0.19960286397825613
193,19400,-20.165305310413242,3.8219056,24.621218,38045415.02826941,0.9598933333333332,-0.200136125115148
194,19500,-20.082509804366808,5.0959177,24.944756,38136004.71301823,0.9595066666666665,-0.19925696606487836
195,19600,-20.176417845667352,4.6969337,25.0081,38202988.322195545,0.960793333333333,-0.20030924837067887
196,19700,-19.88829234361152,5.6141686,24.972847,38277432.03899325,0.9632333333333333,-0.19719946441391897
197,19800,-19.871653133576224,3.5142615,24.88181,38259300.340796344,0.96228,-0.19715240441804188
198,19900,-19.880235526472664,5.04185,24.921537,38321875.73252169,0.9621466666666667,-0.19724537882555296
199,20000,-20.051365116229377,4.1854196,25.440989,38232490.11538366,0.96188,-0.19886918717126698
200,20100,-20.10800682418957,4.1309853,25.357903,38220998.071577,0.9618599999999998,-0.19945988068737783
201,20200,-20.23443166264287,4.545279,25.335415,37979894.29947488,0.9587666666666667,-0.20084311849467523
202,20300,-20.170461558846778,3.1663022,25.649448,38083025.294810876,0.9598266666666665,-0.20017120967151547
203,20400,-19.929394790455955,3.7118452,25.482876,38168792.61024487,0.9617599999999998,-0.19780208182940934
204,20500,-20.13191536941258,5.019203,25.865452,38161035.424077325,0.9616866666666666,-0.19984823424746376
205,20600,-19.952134659950353,4.0364757,25.593117,38169829.98815518,0.9599866666666668,-0.19798871996208897
206,20700,-20.011923303724007,4.58034,25.560606,38085272.1564504,0.9608266666666664,-0.19857883909087845
